user_id	username	mean_rating
6599	Kari-Haruka	7.793159609120521
6600	Vermula	8.273381294964029
6601	sheriffCy	8.626506024096386
6602	Shlyo	8.853658536585366
6603	DoodTelos	7.131578947368421
6604	Arthurielurie	9.172413793103448
6605	lluviatorrencial	6.04
6606	Furykoen1-_-	8.799180327868852
6607	Kafuchino	6.848214285714286
6608	Ironblade88	6.988745980707395
6609	Deathwarrior	9.121951219512194
6610	argo15	6.149825783972125
6611	zielass	7.322033898305085
6612	Knightwell	7.726618705035971
6613	lukjuz	6.779132791327913
6614	ItHurtsToLive	8.298850574712644
6615	NamiYamiYuiMiuna	7.896551724137931
6616	notdaed	8.866666666666667
6617	KingShafty	7.75
6618	CatSoul	7.3076923076923075
6619	Zafiro_	7.774647887323944
6620	Deckteck	8.293650793650794
6621	rayValhalla	7.188811188811189
6622	Mini-meggie	7.833333333333333
6623	SpookyStarlight	8.72
6624	YoutubeAddicted	8.064516129032258
6625	AnGuAx	7.661904761904762
6626	Salba97	7.335714285714285
6627	PXSausage	6.4110576923076925
6628	Kuraku_Hikari	7.272040302267002
6629	Kenpachi267	9.070866141732283
6630	Xen0taku	6.104477611940299
6631	Isidar	7.060311284046692
6632	Botogoske	8.0
6633	Hatsudo	8.0375
6634	Lutzinho	7.266666666666667
6635	gilana	8.75
6636	Frost9999	8.714285714285714
6637	LAMABattosaii	8.842105263157896
6638	Belt149	8.181818181818182
6639	Lobo_osmar01	4.701438848920863
6640	Rasengan_28	10.0
6641	VegetaReviewer96	7.761904761904762
6642	heyyamaguchi	7.515789473684211
6643	Uma_Utilidade	7.096551724137931
6644	SpiderByte	8.35930735930736
6645	xZeroDan	7.124352331606218
6646	Vulnus	7.3618421052631575
6647	Glito	8.13740458015267
6648	Akuma-neko	9.583333333333334
6649	El_Billy	7.119205298013245
6650	aSquidwrdUchiha6	7.518518518518518
6651	JyrzRM	8.108695652173912
6652	PistolaOcelot	7.98
6653	Riko_4101	8.232558139534884
6654	Anthornis	5.575
6655	Mirkolory	9.473118279569892
6656	zDieGuiToo	8.079470198675496
6657	DetoxRap	8.181818181818182
6658	LisH12	6.0131578947368425
6659	rekty	7.842696629213483
6660	matheousse	8.184397163120567
6661	DanioliRavioli	8.083333333333334
6662	lXeral	8.0
6663	tdubc	7.410958904109589
6664	Fecchan	9.032786885245901
6665	Sweki	6.962566844919786
6666	juanitoms1	7.890909090909091
6667	Heskh	8.090909090909092
6668	SamList	8.37962962962963
6669	DarthInvader	5.869090909090909
6670	Lolicon_King	7.86080586080586
6671	dunk61	8.291666666666666
6672	StormXZ	7.615384615384615
6673	Garthunder	8.352941176470589
6674	amelievinille	6.712328767123288
6675	Luna3682	8.071428571428571
6676	MagicalGirl451	7.808049535603715
6677	TheBigXeal	7.898477157360406
6678	Shinkaya	7.363636363636363
6679	kUwUnt	7.75
6680	kakarottoOo	9.047619047619047
6681	Swindie	7.8
6682	malok01	6.389784946236559
6683	Jackill	9.21938775510204
6684	Gustavo_Mendes	7.923076923076923
6685	sinketitah	8.44055944055944
6686	zeetzero	8.813953488372093
6687	Animekingwatcher	8.145454545454545
6688	josephjr123	7.440366972477064
6689	MegaJohn27	8.804597701149426
6690	kacpi2442	7.923076923076923
6691	Dalvan	9.391891891891891
6692	CreedAndrew	7.794612794612795
6693	Cek_	7.452173913043478
6694	cshimono	8.814814814814815
6695	ExtremussPrime	9.303030303030303
6696	Wkser	8.217391304347826
6697	Gy_ki	6.993670886075949
6698	StalerBreader	7.553719008264463
6699	DaiSuuKi	7.823529411764706
6700	Ooka	9.9
6701	ilegal89	8.8
6702	jigglecakes	8.14864864864865
6703	69M4R3K69	10.0
6704	friedmike	8.095238095238095
6705	kisswithafist	8.8125
6706	Padfoot299	8.416666666666666
6707	dolan96	8.157894736842104
6708	Jayay	7.72636815920398
6709	Ztret	10.0
6710	CrippleTheLegs	7.764705882352941
6711	nullpo_gah	8.089108910891088
6712	sudejaeger	8.741935483870968
6713	ConstantineIII	7.2265625
6714	kanemi	9.084745762711865
6715	moonlit-nyx	7.9818181818181815
6716	_Deku	8.444444444444445
6717	DeathyZA	8.30379746835443
6718	nazooot	8.534031413612565
6719	AlexVines	7.72
6720	KamiSama-Hestia	7.921052631578948
6721	Astalo	6.960385982732351
6722	WilltheEgernDk	8.7
6723	Samalairbien	8.019047619047619
6724	cmdtvt	7.771929824561403
6725	basedgodfive	8.344827586206897
6726	DarkskinKagami	8.185819070904646
6727	Urielx21	7.98689138576779
6728	TG_Rising	7.176811594202898
6729	azri_danial11	7.607218683651805
6730	Pawi1990	6.821917808219178
6731	Kryophoenix	8.214285714285714
6732	Yoongis_glasses	9.0
6733	chibiHashi	8.874125874125873
6734	FVDelorean	7.833333333333333
6735	BlackPotato	9.017857142857142
6736	Eeowyn	7.834782608695652
6737	KaiserReinhard	7.832214765100671
6738	miru-chan07	8.350427350427351
6739	Mandeep_Singh	7.68
6740	Rebrom	7.243243243243243
6741	donati01	7.035087719298246
6742	koyson	7.730769230769231
6743	Satanic_Pepega	7.987179487179487
6744	FruitsGranola	8.342592592592593
6745	caitlinxgr	7.7405405405405405
6746	trifect	7.164285714285715
6747	ACM1PT39	8.774049217002236
6748	WagginSwaggin	6.873913043478261
6749	Von_Struth	6.813084112149533
6750	kabii-sama	7.792553191489362
6751	harry995	8.707317073170731
6752	WGX3567	9.171875
6753	Daredevil14	7.244897959183674
6754	Kristof1995	8.238095238095237
6755	TheGLX	7.789954337899544
6756	Pizdec	7.551515151515152
6757	Laca_1	8.1875
6758	mrk111	7.381818181818182
6759	ni3bi3ski_kwi4t	8.142857142857142
6760	ChromaAlu	9.857142857142858
6761	Kalkay	6.82
6762	Yorozuya_2Family	8.461538461538462
6763	Diogo_Bagagem	10.0
6764	Kotori_Best_Girl	8.525
6765	MrWazeem	8.25553319919517
6766	owocatuwu	9.777777777777779
6767	IsseiLopez01	8.314217443249701
6768	Flupossa	9.475
6769	Saad_zZ	9.173913043478262
6770	Z3W	8.5
6771	Bardos	7.566666666666666
6772	Conf1G	8.5
6773	Tikey	6.6940298507462686
6774	-HappyStone	6.813356164383562
6775	Maximus117	8.478260869565217
6776	NagisaXpsionne	7.336817653890825
6777	Aozora7	7.206896551724138
6778	OliverDays01	7.578947368421052
6779	themexicanbanana	9.652173913043478
6780	Kirihara_Ryu	7.7682926829268295
6781	Hurwitz	7.4
6782	Loshi_	7.590909090909091
6783	Artem007	7.47588424437299
6784	Whirld	7.579487179487179
6785	slym1234	6.57258064516129
6786	Biallo	6.669811320754717
6787	Sasageyo7	8.533333333333333
6788	RoTa553	8.258823529411766
6789	MsFujoshi	8.315
6790	israel_370	7.301115241635688
6791	Carl10101	9.0
6792	Sosote13	7.525
6793	WingsOffGod	9.25
6794	Jungar	7.961538461538462
6795	Zangetsu__	8.891304347826088
6796	rusty_mst	5.822033898305085
6797	josper	7.830687830687831
6798	LUCkiswithme247	8.083333333333334
6799	Its_Neon	8.75625
6800	felixwarrior_13	7.901408450704225
6801	KTFF	7.597142857142857
6802	imHir0	6.798165137614679
6803	_MRBOSSMAN_	7.391304347826087
6804	Nindele	7.246376811594203
6805	vims	7.517857142857143
6806	MagicMackenzie	7.225
6807	Mindnight	6.498257839721254
6808	TheyCallMeArab	7.835616438356165
6809	Bizom_st	7.784
6810	GhoulJv	7.319327731092437
6811	Usama_Siddiqui	8.264462809917354
6812	AcidicSeraph	7.598173515981735
6813	NEKOteru	8.470588235294118
6814	Sn0wHunterWing	7.616915422885572
6815	SomeCoolPerson	6.758928571428571
6816	UmedaXD	7.4684014869888475
6817	matikow	7.797101449275362
6818	MrMorris	6.238636363636363
6819	naruminya	6.795454545454546
6820	konelo	6.870056497175141
6821	KSH9587	8.777777777777779
6822	tombert73	7.786885245901639
6823	Dalohen	8.72
6824	MalakanC	9.0
6825	Mysterious3010	7.875
6826	codex015	6.928571428571429
6827	MeowGato	7.376190476190477
6828	AdamMickiewicz	8.452173913043477
6829	TopNotchAutism	5.877475247524752
6830	sandman32	8.5
6831	loganime77	7.252873563218391
6832	Jaqub	6.829787234042553
6833	Amythest_Gem	9.15
6834	SpecCmdr013	8.234439834024895
6835	ThunderBlast	6.823933975240715
6836	Zorsal	6.9743589743589745
6837	nipunb	9.4
6838	szagda	7.333333333333333
6839	dror	7.75
6840	D7o_my	8.278350515463918
6841	Vlad_Alucard18	7.917050691244239
6842	Flynn1Scifo	8.285714285714286
6843	MoistLoli	6.299559471365638
6844	dredd9216	7.4447852760736195
6845	Kellsinpdx	10.0
6846	plebeu001	7.3125
6847	Shrey_Taichou	7.476190476190476
6848	BzShuntey	8.8
6849	Kylzia_Bell	7.822485207100592
6850	Kostik-Kun	9.104761904761904
6851	acapela	7.838709677419355
6852	Maxiri	8.538461538461538
6853	MFdhil	9.202290076335878
6854	Souloflight	8.392857142857142
6855	Gwow	8.1
6856	Kauhant	8.24025974025974
6857	SuSooK	7.382456140350877
6858	SeZen	7.633333333333334
6859	Inspector_Gino	6.8471337579617835
6860	fernando100	7.315068493150685
6861	KiyanKun	7.114503816793893
6862	ScHiZ0r	10.0
6863	Pandaflakes	8.526315789473685
6864	DxAroyo	9.0
6865	Augusto_Zoldyck	7.902777777777778
6866	Boomer11	8.444444444444445
6867	kingurichi	7.762430939226519
6868	Chris_Edwards	7.604651162790698
6869	DubstepAndTrap	7.982758620689655
6870	FedraD	7.246268656716418
6871	Anathor	6.575635103926097
6872	yuyano	7.973309608540926
6873	MALschue	7.963636363636364
6874	richlamanna	8.61111111111111
6875	WildyBoii66	8.1
6876	GaR1Ss	8.666666666666666
6877	Sebjimort	7.476470588235294
6878	mandarinasenpai	8.26027397260274
6879	Bidouda	7.334728033472803
6880	JLuk	7.954022988505747
6881	Carlvak	7.4261603375527425
6882	Aveg	7.2748091603053435
6883	CrematorWii	7.024844720496894
6884	Handsome_Nick	7.374100719424461
6885	ponpat	7.148989898989899
6886	Nvkn	6.176470588235294
6887	sebauer	9.0
6888	Waldinflesh	7.019047619047619
6889	MarekDV	7.46067415730337
6890	Danieruuuu	6.241379310344827
6891	yuutaa_753	7.97029702970297
6892	madiandi	6.4523809523809526
6893	ReplayerKen	6.981132075471698
6894	KenKaneki1702	7.765432098765432
6895	Rayn_Snow	8.194285714285714
6896	dwaglord	8.089230769230769
6897	Son417	8.234165067178504
6898	Shirogia	7.217171717171717
6899	Ct981	7.182795698924731
6900	Kondorke	7.742268041237113
6901	Samebito	9.017142857142858
6902	FlamyBird	8.741935483870968
6903	Horizon57	7.298387096774194
6904	alhos	6.409563409563409
6905	Dokuro666	6.955882352941177
6906	DarknessAngel	7.692893401015229
6907	sup2516	7.761904761904762
6908	thefairytailfox	8.625
6909	Shraknel	8.257142857142858
6910	renketsu0	8.1375
6911	WelId_El_Ouni	9.051282051282051
6912	LordLambda	7.584615384615384
6913	RiseOfAnime	8.033333333333333
6914	Kotix	7.958333333333333
6915	lMedusenl	8.119402985074627
6916	Opatrick92	8.4375
6917	Bardees	8.239583333333334
6918	Dommey	8.186274509803921
6919	bree_954	8.705426356589147
6920	KeoKarlsson	7.0
6921	Mullerio	4.858620689655172
6922	PiggyPiggyPiggy	8.483870967741936
6923	Ladyowl	8.705882352941176
6924	5an4ro	8.24
6925	theProducer	6.764835164835165
6926	ImNotThatOtaku	7.751131221719457
6927	Rosisa	8.388571428571428
6928	Boop1	9.183333333333334
6929	kotohazakura	7.28169014084507
6930	Alimahmoud23	7.837078651685394
6931	GregtheManSlayer	7.811320754716981
6932	frostitan	7.2094017094017095
6933	Nicpix	8.525773195876289
6934	Miss_Cthuga	8.444444444444445
6935	VforVinh	7.815068493150685
6936	Kakmacksdeg	8.75
6937	Dekunere	7.461538461538462
6938	MistaMyNigga	8.0
6939	solid_snake1986	8.018691588785046
6940	MJunho	8.329113924050633
6941	Poochy	6.798148148148148
6942	Noboru	8.35989010989011
6943	Wahyu_Nugraha	8.618181818181819
6944	FakeTaxi	8.0
6945	BADSMILE	7.283185840707965
6946	Lucas_Diavolo	5.798290598290598
6947	Marckus3000	7.514925373134329
6948	Lyrx	8.055045871559633
6949	MikuChan165	7.607843137254902
6950	Hakuba	8.256493506493506
6951	StalxD	7.2135306553911205
6952	Walllie	7.295238095238095
6953	aik0ppa	9.461538461538462
6954	CaTz5	7.869565217391305
6955	GFisTsundere	8.610169491525424
6956	euriel1le	8.561983471074381
6957	nyxomnia	7.660194174757281
6958	mindicree	8.980392156862745
6959	otterman965	7.049645390070922
6960	spiralcris	7.821608040201005
6961	Ainuchu	8.40080971659919
6962	ZAR0	7.809160305343512
6963	Greg814	8.281733746130032
6964	Dethbeast666	5.446685878962536
6965	Uniju	5.740715732613099
6966	SELENA_	7.505050505050505
6967	JediJoshua	8.333333333333334
6968	HunLepto	7.7105263157894735
6969	paul2003	8.608695652173912
6970	portokaliasenpai	7.538461538461538
6971	Liuk0000	8.130952380952381
6972	Yonaga000	7.895161290322581
6973	zura9671	8.803571428571429
6974	Maxillen	8.166666666666666
6975	Ellieux	7.118243243243243
6976	Maruseru5903	7.068965517241379
6977	ppedroto02	9.0
6978	TheKingBurger	8.25
6979	Ladik	7.702970297029703
6980	WadaKanade	9.642857142857142
6981	SmokeArts	8.098484848484848
6982	Keyzers	6.733905579399142
6983	fdeam	8.844660194174757
6984	Avanti_Kyoshi	9.444444444444445
6985	KarlSwe	8.64
6986	JCLiberty	7.185185185185185
6987	Daily_Danks	9.73076923076923
6988	Liad_Oz	7.4935064935064934
6989	DragonSlayer94	8.074074074074074
6990	ZoZoL223	8.348039215686274
6991	2Lazy2Care	7.496527777777778
6992	Prinke	8.2
6993	Galatti	8.072289156626505
6994	Ilyas_Vinsmoke	7.142857142857143
6995	jimmyzinny	8.24
6996	lmaoxddx	7.777777777777778
6997	KUROGAM3	9.03125
6998	NopekCM	6.053571428571429
6999	GsusN64	7.709090909090909
7000	Frost993	7.2594936708860756
7001	allanon80	7.527397260273973
7002	Mariokartpro	8.071428571428571
7003	smhTouka	7.95
7004	Kylvius	7.654545454545454
7005	Sobczynski	9.291666666666666
7006	Mikochondria	5.031055900621118
7007	Brian19	7.44
7008	jokro	8.163636363636364
7009	Gasbel	4.5131578947368425
7010	Akash_Migi	7.785714285714286
7011	Emilia-Sama	7.550420168067227
7012	Vulys	8.024793388429751
7013	Junholic	6.489473684210527
7014	Pifeuil	6.610619469026549
7015	KuroTheDark	8.400485436893204
7016	Gogetaex	7.12707182320442
7017	Sakubo777	6.651750972762646
7018	Hyaline_Cat	8.210526315789474
7019	SynGestra	8.676470588235293
7020	Jmajuscule	7.891891891891892
7021	Hartyom	7.2148541114058355
7022	Aridow	7.819047619047619
7023	QuirklessPirate	7.579710144927536
7024	yes1111	8.709677419354838
7025	Karpis	9.025
7026	Suzgirl01	8.787234042553191
7027	IdZzero	9.862068965517242
7028	wavegazing	7.7011494252873565
7029	Burgersheep	7.0
7030	miguerubsk	7.542699724517906
7031	BroxArcane	7.594594594594595
7032	Ashi_lover	7.305405405405406
7033	Zozoba	6.957671957671957
7034	brobel554	7.012987012987013
7035	Iteris	7.585365853658536
7036	Levine47	7.261904761904762
7037	Onurb_Esox	8.788732394366198
7038	PWGZensiw	8.140350877192983
7039	whiteraven1996	7.514285714285714
7040	CoelhoSama01	9.024096385542169
7041	IamProto	7.53781512605042
7042	Soysoss	8.898876404494382
7043	BatterySave	7.090909090909091
7044	Uchiha_Shadow	6.7272727272727275
7045	ZestSB	7.731617647058823
7046	FramDzi	8.289256198347108
7047	Rlku	7.234394904458599
7048	xenak	8.377777777777778
7049	flofke	8.627450980392156
7050	GucciestJJ	8.12
7051	Danime17	8.43157894736842
7052	AmeRebe	8.057142857142857
7053	BilboSmaggins	9.136363636363637
7054	Prefixed	6.936619718309859
7055	Jinx_Princess	6.651685393258427
7056	DroidZero	9.465116279069768
7057	Gi1n	8.070539419087137
7058	Fanferio	7.416417910447761
7059	Binyamin	7.916666666666667
7060	rosiewq	8.76923076923077
7061	kowareta_messiah	6.39922480620155
7062	ElBuenTelle	8.236024844720497
7063	Nuha_Rguez	7.222222222222222
7064	ferdinandp	7.743589743589744
7065	ffomS	7.77027027027027
7066	waalbs	7.730769230769231
7067	Zickurion	8.714285714285714
7068	Mattia_Otaku	8.056
7069	Noname159357	6.7615384615384615
7070	Dioguix	8.304347826086957
7071	pr4ty	6.966555183946488
7072	Ri786	7.219321148825065
7073	spy4killer	7.041666666666667
7074	Ravius	9.296296296296296
7075	tsumu	6.730769230769231
7076	savecarmilla	6.031055900621118
7077	ThatGuyNaruto	8.933333333333334
7078	xArkya	9.5748031496063
7079	GOD_DAMN_LEVI	9.0
7080	Lokista	7.0055555555555555
7081	ZeroHorizon	8.377358490566039
7082	Smuggerino	8.15
7083	IMYELI	8.567796610169491
7084	ambipomdouble2	7.683333333333334
7085	EdenEuphoric	9.236263736263735
7086	Mochi-Pon	6.797653958944282
7087	Shinigami_chop	8.507042253521126
7088	560048	9.0
7089	Seanboyo	8.391509433962264
7090	passeaerox	7.574712643678161
7091	mohluq	9.310344827586206
7092	TheBazzA	8.037037037037036
7093	Rysute	8.033898305084746
7094	Tenep	8.258620689655173
7095	Kinreal	7.859598853868195
7096	HyperBlueSubie	9.052631578947368
7097	goonk	6.75
7098	zChicco	6.954436450839329
7099	GusttavoZoldyck	6.2642487046632125
7100	Vintagesonic1	7.73015873015873
7101	TsuzukuHunter2nd	8.016949152542374
7102	OhMyTofu	7.531791907514451
7103	Adzup	7.911764705882353
7104	Mei_Haruka1995	8.310344827586206
7105	MrMadMask	8.202933985330073
7106	Evon48	8.576576576576576
7107	salebro	7.764705882352941
7108	Motox	6.695652173913044
7109	LilCaesar	9.75
7110	Tulgrim	7.987012987012987
7111	SteinsGate42	8.147058823529411
7112	Moo4football	7.3478260869565215
7113	ThatOneFox	7.087719298245614
7114	Mimurona	7.4655172413793105
7115	Kamal-SS	7.345794392523365
7116	pinkfloweer3	7.643286573146293
7117	LeonStabile	7.7560975609756095
7118	DryPanther	8.016666666666667
7119	Miss_Jj	7.685714285714286
7120	Just_A_Banana	6.609589041095891
7121	CheeseBeef	7.171428571428572
7122	Cinoche19	8.77310924369748
7123	Roevhaal	4.8875598086124405
7124	Gladiatore9	7.943548387096774
7125	RustoKomuska	8.842105263157896
7126	Rgunmark2	8.61875
7127	LampSynthesis21	5.395701643489254
7128	shiftree	8.384615384615385
7129	Aure03	7.666666666666667
7130	JaxonDax	7.833887043189368
7131	ryangrg422	7.166666666666667
7132	Duarte32	6.893939393939394
7133	ultimate_otaku92	8.876288659793815
7134	Taichi-san	9.807692307692308
7135	Sulex-	9.018867924528301
7136	dasBente	7.08252427184466
7137	Razor1910	7.54320987654321
7138	shahar79701	7.572549019607843
7139	ArceUseless	8.470873786407767
7140	Surreal88	8.395522388059701
7141	Ziirf	7.398081534772182
7142	diablo223	8.672413793103448
7143	Klarinh	6.312749003984064
7144	decafhero	6.333333333333333
7145	Xtoph	8.592592592592593
7146	ameerje	7.678362573099415
7147	PCA	6.402877697841727
7148	Shubham_Kumar	7.99009900990099
7149	jcdavidjr	8.201207243460765
7150	Detroyd	8.0
7151	Ayua	8.36036036036036
7152	notkyoto	8.458823529411765
7153	yatovit	8.55
7154	Generic-Viewer	9.5
7155	Ginkamaru	6.337899543378995
7156	Josedaniel	8.0
7157	Himelda	4.740213523131673
7158	phantom90	6.992647058823529
7159	C0Nix	7.63302752293578
7160	Rodrigo458	6.28
7161	JequitiBoy82	8.371428571428572
7162	Namrio	6.071428571428571
7163	andresalejo1	8.027777777777779
7164	Alraig_RedOphis	8.721518987341772
7165	Subseeter	8.587155963302752
7166	dD_ShockTrooper	6.743589743589744
7167	MatasKrikstaponi	8.82857142857143
7168	MrZapha	9.166666666666666
7169	Gioia97915	7.836065573770492
7170	y1fan	9.307692307692308
7171	feind234	8.366515837104073
7172	Damet	7.074074074074074
7173	akeos_akeos	8.164383561643836
7174	Prospectivee	7.372781065088757
7175	MajicSope	6.772357723577236
7176	ludovicio8165	8.271186440677965
7177	Rage_cell	8.3
7178	MSYS	9.2
7179	-Rossi	7.930769230769231
7180	CharlesFreeman	7.357142857142857
7181	GxLDacY	6.621621621621622
7182	AkaiOne-san	6.994475138121547
7183	Ahmad_o	7.912641315519013
7184	fleapflop	7.986301369863014
7185	Erpi	7.685393258426966
7186	Panzerkier	8.256198347107437
7187	JonathanKelvinz	8.626609442060087
7188	loon101	6.035360678925035
7189	Grigods	7.9958677685950414
7190	LuckyStrike13	7.74468085106383
7191	Cristhian0727	8.1875
7192	RobinALeXander19	7.694444444444445
7193	kappawatch45	7.74468085106383
7194	Gianniii09	10.0
7195	JamalGITM	7.828571428571428
7196	Ekko9333	7.135593220338983
7197	Foxtrot_72	6.762711864406779
7198	TailYellow	6.293577981651376
7199	Phienix0629	7.390243902439025
7200	Dunlukdun	7.339805825242719
7201	sabakunox	8.58974358974359
7202	KingAmine43	7.522058823529412
7203	gruesomedirector	7.75
7204	altron4	7.306620209059234
7205	circusciel	8.327102803738319
7206	jorellanam02	8.0
7207	davidcore94	7.235099337748345
7208	Yukrom	8.36111111111111
7209	Mini-sama	7.38421052631579
7210	papsoshea	6.774378585086042
7211	ScottyWired	7.2243436754176615
7212	piltist77	8.8
7213	Depay	9.764705882352942
7214	shionzmi	8.375
7215	1048596beta	6.197452229299363
7216	Sekigan_no_Ou	9.215827338129497
7217	niconue	8.790874524714829
7218	Pure_Devil	7.672862453531598
7219	Pridereverse	7.801104972375691
7220	vansus	8.58
7221	megaleuzao	8.034246575342467
7222	Nonu_magija	9.802110817941953
7223	Mayuulin	7.623529411764705
7224	pajamaprincess	6.519061583577713
7225	Fiiix	7.846153846153846
7226	Daniel13ds	9.675496688741722
7227	Sergioppai	7.667896678966789
7228	Naerrien	8.625
7229	applejackkawaii	10.0
7230	notbo	9.044444444444444
7231	Anthulhu	8.57943925233645
7232	KurapikaGolden	8.627659574468085
7233	failbrain	9.217391304347826
7234	basedweeb	10.0
7235	mclovin681	7.4526315789473685
7236	KCovell0423	9.7
7237	Ayankur	9.801652892561984
7238	NatsOnFire	8.92
7239	reza_syazwan	7.622222222222222
7240	M5_Swan	7.321428571428571
7241	Serens	7.209302325581396
7242	JeanneDark	7.347222222222222
7243	miciomax	8.529411764705882
7244	italyguy7	9.222222222222221
7245	Daikitsuuun	9.045454545454545
7246	SmugExtension	6.563157894736842
7247	ytwedjaskc10r7_-	7.469767441860465
7248	Bensmonkeybum	7.595419847328245
7249	KRK23	7.75
7250	bigluke1222	7.696428571428571
7251	Sherak	8.954819277108435
7252	holmab13	8.314720812182742
7253	LilyLanaya	7.818840579710145
7254	Hatul	5.741512345679013
7255	Drexenon	7.6716417910447765
7256	Moodi_07	6.519685039370079
7257	fraiman_ita	8.133333333333333
7258	MysticSunrise	7.6075949367088604
7259	zamployer	8.234234234234235
7260	dzejlana55	7.825757575757576
7261	stir123	8.206521739130435
7262	nokoroko	8.376068376068377
7263	mRshykid	9.666666666666666
7264	Theoxypriest	7.35
7265	KazukiJPN	8.955555555555556
7266	deniz_unal	7.7956521739130435
7267	Khova	7.647558386411889
7268	DoubtGin	6.493975903614458
7269	Vimu	7.868131868131868
7270	SweetDygotka	8.523809523809524
7271	Taha1997	7.481132075471698
7272	Kaarroot	8.119617224880383
7273	MrDano	6.193059936908518
7274	AkiyamaMiko	8.461538461538462
7275	theazy	8.816666666666666
7276	Gyro__zip	6.0954773869346734
7277	CHXRL3Z	7.8307692307692305
7278	BartjeB	6.333333333333333
7279	mcl69	6.064327485380117
7280	IkeSoma	7.688888888888889
7281	Mysteryo26	7.613180515759312
7282	BlueRadiance	8.0625
7283	Dark_Descent	8.543408360128618
7284	Tsuki_chan06	7.086393088552915
7285	Asrahn	8.28888888888889
7286	suraj26	7.611413043478261
7287	___Gilgamesh___	7.971014492753623
7288	13xKIRAx13	7.788732394366197
7289	WendelCastro	7.625
7290	Fuzwald	7.181818181818182
7291	HentaiHank	7.575757575757576
7292	BruValentim	7.0127931769722816
7293	Daniel_Childs	8.590909090909092
7294	brendalandan	7.854368932038835
7295	Saberhagen	7.32034632034632
7296	lover_of_Itachi	9.2
7297	Calputer	8.640625
7298	Baybundy2	7.828571428571428
7299	Franciscom114	7.809917355371901
7300	sliknot7	7.586666666666667
7301	Oblinty	8.452380952380953
7302	greavphx	7.722222222222222
7303	Ryo_Kobayashi	8.918103448275861
7304	AxonYorvast	7.24
7305	Tsumiki1	6.771241830065359
7306	Hytriox	8.21951219512195
7307	Minervaxcel	8.594771241830065
7308	Kati110	8.269565217391305
7309	siford	8.421052631578947
7310	Booooozer	8.681818181818182
7311	drvinicius	7.469879518072289
7312	Nero_1863	7.526315789473684
7313	MiksaDaFaB	8.75
7314	Yuuki11000	8.418250950570343
7315	Xekra-	6.907246376811594
7316	NotFardeen	7.536363636363636
7317	TroubledOtaku	8.637462235649547
7318	Scribbl3	7.25
7319	1GehaktBal1	8.57258064516129
7320	efffume	5.901217861975643
7321	Mofuku	7.605527638190955
7322	Jeremiah-kun	8.365558912386707
7323	iamleppe	8.0
7324	448Milchgelddieb	7.75
7325	Amin_Qabli	9.857142857142858
7326	Gimboy	8.358695652173912
7327	Jeysi_AnimeXx	6.916666666666667
7328	AzR00T	7.588235294117647
7329	Congintive	6.6006191950464395
7330	Gamerninja2000	8.84
7331	Sesta_	7.191082802547771
7332	Gajeel17	9.034375
7333	Ariolus	8.641509433962264
7334	Skyeshadow06	8.097493036211699
7335	Don_C	8.125
7336	Goldman__200	9.64
7337	iale5000	7.967479674796748
7338	sirsatki	8.60730593607306
7339	Blueth	8.0
7340	aiskhoe	9.098039215686274
7341	SavageClown	8.48076923076923
7342	NoMercy17	7.918478260869565
7343	JESTER31	7.269121813031162
7344	FlyingO	8.18918918918919
7345	H3rmin3	7.4
7346	Il-Kaneki-lI	7.763513513513513
7347	Kami-_-Sama	9.5
7348	Juankin	7.793233082706767
7349	Richarudo	8.041237113402062
7350	Chronology	7.675324675324675
7351	gogracelightning	7.08029197080292
7352	CurtBunion5321	7.4391891891891895
7353	Nobunagafan96	8.142857142857142
7354	Grarrl	8.26923076923077
7355	Hisashi32	7.666666666666667
7356	Fixion84	8.095588235294118
7357	Angelblaster	7.684007707129094
7358	cocodotnut	9.63855421686747
7359	aboud5687	8.375
7360	anon9k	7.404878048780488
7361	Iemier	6.619834710743802
7362	eszto	8.1
7363	ShinyCartograph	7.142857142857143
7364	SonKakao	7.605263157894737
7365	Robro47	7.958677685950414
7366	YeasttTT	8.1
7367	CaptainFekezu	7.426573426573427
7368	Methejammi	7.672727272727273
7369	Heart_of_Leon	7.6
7370	ThatJackHime	7.946808510638298
7371	Saino__	8.06312292358804
7372	TokyoFate	6.9609375
7373	CrazyLasagna	6.211538461538462
7374	Rtpaaa	10.0
7375	Variant3	6.680497925311204
7376	infilight	7.8307692307692305
7377	kkl4261	8.11111111111111
7378	42Otaku	7.828571428571428
7379	elhazar	7.704761904761905
7380	7sn919	6.166666666666667
7381	Ruphine	7.034552845528455
7382	Albrey	6.57679180887372
7383	pawmanjar	7.701030927835052
7384	Killmeslowly	7.948275862068965
7385	Shinahkun	8.257575757575758
7386	caiopatricio	5.098484848484849
7387	Izuku_486	8.19047619047619
7388	Wolfie041102	8.428571428571429
7389	IKen_Uchiha	7.566371681415929
7390	YooBitches	9.11111111111111
7391	crazykoreanguy	8.558823529411764
7392	Megaboca4	7.045454545454546
7393	gm-flint	7.476793248945148
7394	Tr3vl1n	9.214285714285714
7395	Suppei	7.833333333333333
7396	infinico	7.01010101010101
7397	Orso_Grenzy	7.43859649122807
7398	clazoka	7.565217391304348
7399	Sortuzio47	8.0
7400	DukeOfJuke	8.242718446601941
7401	Flammekueche	8.608294930875577
7402	Turtleryder221	8.125
7403	bahulneel	7.742857142857143
